Season,TeamName,kenpom_adj_o,kenpom_adj_o_rank,kenpom_adj_d,kenpom_adj_d_rank,kenpom_rank,kenpom_luck,kenpom_adjem,TeamID
2012,North Carolina,115.6,16,87.3,8,5,0.028999999999999998,0.9464,1314.0
2012,Wisconsin,112.4,23,85.9,4,6,-0.01,0.9403,1458.0
2012,Syracuse,116.1,12,88.9,15,7,0.064,0.9389,1393.0
2012,Missouri,125.5,1,96.1,75,8,0.033,0.9389,1281.0
2012,Memphis,114.4,19,88.4,13,9,-0.055999999999999994,0.9335,1272.0
2012,Wichita St.,116.8,9,90.4,18,10,-0.001,0.9324,1455.0
2012,Indiana,120.3,4,94.5,58,11,0.001,0.9224,1231.0
2012,Georgetown,109.7,48,87.3,7,12,0.001,0.9123,1207.0
2012,New Mexico,111.0,33,88.6,14,13,0.012,0.9102,1307.0
2012,Baylor,116.0,13,92.8,33,14,0.057,0.9084,1124.0
2012,St. Louis,110.6,36,88.4,12,15,-0.051,0.9082,1387.0
2012,Duke,117.2,7,94.9,63,16,0.07200000000000001,0.8967,1181.0
2012,Vanderbilt,114.6,18,92.9,35,17,-0.047,0.8963,1435.0
2012,Marquette,112.3,25,91.0,19,18,0.048,0.8956,1266.0
2012,Florida,121.0,3,98.3,119,19,-0.035,0.8935,1196.0
2012,Louisville,103.7,122,84.7,2,20,0.021,0.8878,1257.0
2012,Kansas St.,109.8,44,90.3,17,21,-0.037000000000000005,0.8813,1243.0
2012,Belmont,116.5,11,96.2,77,22,-0.018000000000000002,0.877,1125.0
2012,Florida St.,106.4,81,88.0,11,23,0.03,0.8753,1199.0
2012,Purdue,117.4,6,97.3,100,24,-0.0,0.873,1345.0
2012,Michigan,113.4,21,94.1,53,25,0.07,0.8718,1276.0
2012,Virginia,104.9,104,87.2,6,26,-0.044000000000000004,0.8702,1438.0
2012,Texas,112.4,24,93.8,48,27,-0.057,0.8641,1400.0
2012,California,109.6,50,91.7,21,28,-0.002,0.862,1143.0
2012,Alabama,104.7,109,87.8,10,29,-0.051,0.858,1104.0
2012,Iowa St.,111.8,29,93.9,49,30,-0.01,0.8575,1235.0
2012,Cincinnati,109.5,51,92.3,27,31,0.012,0.8525,1153.0
2012,Gonzaga,110.0,42,92.8,34,32,-0.009000000000000001,0.8513,1211.0
2012,Nevada Las Vegas,108.9,56,92.4,29,33,0.02,0.8441,1424.0
2012,Creighton,119.5,5,101.8,183,34,0.07400000000000001,0.8379,1166.0
2012,Long Beach St.,109.0,53,93.3,37,35,-0.038,0.8323,1253.0
2012,Connecticut,110.1,39,94.2,56,36,-0.033,0.8321,1163.0
2012,Temple,113.5,20,97.1,97,37,0.045,0.8319,1396.0
2012,Miami FL,110.9,34,95.0,64,38,-0.045,0.8296,1274.0
2012,Harvard,107.3,69,92.4,30,39,0.033,0.8225,1217.0
2012,Drexel,108.4,58,93.6,43,40,0.036000000000000004,0.8182,1180.0
2012,Notre Dame,109.4,52,94.5,59,41,0.046,0.8181,1323.0
2012,St. Mary's,112.7,22,97.4,103,42,0.054000000000000006,0.8168,1388.0
2012,West Virginia,110.7,35,95.7,70,43,-0.027999999999999997,0.8166,1452.0
2012,North Carolina St.,111.0,32,96.2,78,44,-0.002,0.8133,1301.0
2012,Murray St.,107.8,65,93.7,46,45,0.039,0.8077,1293.0
2012,Virginia Commonwealth,105.9,88,92.3,26,46,0.034,0.8039,1433.0
2012,Seton Hall,105.6,97,92.1,24,47,-0.002,0.8024,1371.0
2012,UCLA,106.9,75,93.3,38,48,-0.073,0.8022,1417.0
2012,Arizona,107.3,70,93.8,47,49,-0.051,0.7989,1112.0
2012,Brigham Young,105.3,101,92.1,25,50,0.013000000000000001,0.7977,1140.0
2012,Xavier,107.9,63,94.6,61,51,0.036000000000000004,0.7946,1462.0
2012,San Diego St.,106.2,84,93.4,40,52,0.057,0.7883,1361.0
2012,Stanford,105.1,102,92.5,32,53,-0.038,0.7866,1390.0
2012,Minnesota,108.3,60,95.6,69,54,-0.017,0.7836,1278.0
2012,South Dakota St.,112.0,26,98.8,127,55,0.040999999999999995,0.7831,1355.0
2012,Iona,115.6,15,102.1,189,56,0.003,0.782,1233.0
2012,La Salle,106.9,76,94.4,57,57,-0.09300000000000001,0.7817,1247.0
2012,Northwestern,114.8,17,101.4,173,58,0.035,0.7814,1321.0
2012,St. Bonaventure,110.1,40,97.3,101,59,-0.015,0.7795,1382.0
2012,Tennessee,105.8,89,93.6,44,60,-0.035,0.7778,1397.0
2012,Middle Tennessee,105.8,91,93.7,45,61,-0.003,0.7761,1292.0
2012,New Mexico St.,107.6,67,95.5,67,62,-0.045,0.7733,1308.0
2012,Oregon,111.8,30,99.2,136,63,0.054000000000000006,0.7731,1332.0
2012,Dayton,111.8,31,99.2,134,64,-0.006999999999999999,0.7731,1173.0
2012,Saint Joseph's,109.7,49,97.6,105,65,-0.04,0.7672,1386.0
2012,South Florida,100.3,178,89.3,16,66,0.048,0.7669,1378.0
2012,Washington,107.2,72,95.7,71,67,0.034,0.7613,1449.0
2012,Davidson,110.5,37,98.7,124,68,0.019,0.7611,1172.0
2012,Illinois,103.9,120,93.4,39,69,-0.006999999999999999,0.749,1228.0
2012,Southern Mississippi,109.7,45,98.9,128,70,0.051,0.7442,1379.0
2012,Clemson,104.5,111,94.2,55,71,-0.107,0.7436,1155.0
2012,Ohio,104.2,114,93.9,50,72,0.021,0.7435,1325.0
2012,Wyoming,101.0,167,91.1,20,73,-0.055999999999999994,0.7431,1461.0
2012,Marshall,108.6,57,98.3,117,74,0.034,0.7352,1267.0
2012,Colorado St.,111.9,28,101.5,175,75,0.077,0.7317,1161.0
2012,Colorado,103.2,132,93.5,42,76,0.075,0.7317,1160.0
2012,Denver,108.9,55,98.9,129,77,-0.07200000000000001,0.7295,1176.0
2012,Pittsburgh,110.1,41,99.9,148,78,-0.052000000000000005,0.7294,1338.0
2012,Georgia St.,100.8,171,91.7,22,79,-0.064,0.725,1209.0
2012,Akron,106.1,85,96.6,84,80,-0.005,0.7248,1103.0
2012,Mississippi,103.2,131,94.1,51,81,0.08,0.7209,1279.0
2012,Cleveland St.,104.6,110,95.5,68,82,0.015,0.717,1156.0
2012,Lehigh,106.6,80,97.4,102,83,-0.035,0.7161,1250.0
2012,Villanova,107.8,64,98.5,122,84,-0.09699999999999999,0.7157,1437.0
2012,Virginia Tech,105.7,93,96.6,86,85,-0.094,0.7155,1439.0
2012,Mississippi St.,110.2,38,100.7,160,86,0.02,0.7154,1280.0
2012,Princeton,105.7,96,96.9,91,87,-0.038,0.7097,1343.0
2012,Illinois St.,105.5,98,96.7,87,88,0.006,0.7093,1229.0
2012,Iowa,109.7,47,100.6,155,89,0.01,0.7091,1234.0
2012,Tulsa,105.4,100,96.6,85,90,-0.073,0.7091,1409.0
2012,Massachusetts,103.9,118,95.4,65,91,0.043,0.7075,1269.0
2012,Oklahoma St.,106.4,82,97.7,109,92,-0.017,0.7057,1329.0
2012,Old Dominion,100.7,173,92.5,31,93,-0.012,0.7047,1330.0
2012,Montana,101.7,156,93.5,41,94,0.040999999999999995,0.7031,1285.0
2012,Northern Iowa,104.8,108,96.5,82,95,0.004,0.6994,1320.0
2012,Central Florida,105.1,103,97.0,92,96,0.084,0.6948,1416.0
2012,Oregon St.,109.8,43,101.4,174,97,-0.067,0.6942,1333.0
2012,Louisiana St.,99.4,200,91.8,23,98,0.019,0.6936,1261.0
2012,Missouri St.,104.0,117,96.5,83,99,-0.094,0.6826,1283.0
2012,Oral Roberts,109.7,46,101.9,184,100,0.068,0.6812,1331.0
2012,UC Santa Barbara,109.0,54,101.3,171,101,0.009000000000000001,0.6794,1364.0
2012,Lamar,106.2,83,98.8,126,102,-0.025,0.6774,1249.0
2012,Bucknell,105.4,99,98.2,116,103,0.017,0.6743,1137.0
2012,Fairfield,98.8,212,92.3,28,104,-0.071,0.6672,1193.0
2012,Richmond,107.6,68,100.6,157,105,-0.047,0.6657,1350.0
2012,Oklahoma,103.5,124,96.9,90,106,-0.019,0.663,1328.0
2012,Buffalo,106.0,87,99.2,137,107,0.009000000000000001,0.6622,1138.0
2012,George Mason,102.6,141,96.2,80,108,0.048,0.6583,1206.0
2012,Mercer,102.0,152,95.8,73,109,-0.013999999999999999,0.6543,1273.0
2012,Texas Arlington,103.2,130,97.0,95,110,0.03,0.6531,1426.0
2012,Nevada,103.9,119,97.7,110,111,0.098,0.6526,1305.0
2012,Texas A&M;,100.0,182,94.1,54,112,-0.054000000000000006,0.6509,1401.0
2012,Evansville,108.2,61,101.9,185,113,-0.013999999999999999,0.6491,1191.0
2012,Wagner,102.5,143,96.9,88,114,0.015,0.64,1447.0
2012,Detroit,107.2,73,101.6,178,115,-0.01,0.634,1178.0
2012,Georgia,102.2,148,97.0,94,116,0.032,0.6308,1208.0
2012,Rutgers,100.8,168,95.7,72,117,-0.052000000000000005,0.6303,1353.0
2012,Manhattan,101.3,164,96.4,81,118,-0.023,0.623,1264.0
2012,Vermont,102.4,145,97.6,106,119,-0.031,0.6205,1436.0
2012,Butler,97.7,227,93.2,36,120,0.028999999999999998,0.6201,1139.0
2012,NC Asheville,107.6,66,102.7,199,121,0.009000000000000001,0.6181,1421.0
2012,Kent St.,104.4,112,99.8,145,122,0.005,0.6133,1245.0
2012,Maryland,104.9,105,100.6,156,123,0.091,0.6058,1268.0
2012,Bowling Green,101.9,154,97.7,108,124,-0.07,0.6054,1132.0
2012,Penn St.,101.4,161,97.3,99,125,-0.025,0.6045,1336.0
2012,Providence,108.4,59,104.0,221,126,-0.012,0.6037,1344.0
2012,East Carolina,103.3,128,99.2,133,127,-0.095,0.6037,1187.0
2012,Loyola MD,102.7,140,98.6,123,128,0.11,0.602,1259.0
2012,Washington St.,105.7,95,101.7,180,129,-0.063,0.5982,1450.0
2012,UAB,100.0,184,96.2,79,130,0.02,0.5975,1412.0
2012,Pennsylvania,102.2,147,98.4,120,131,0.063,0.5961,1335.0
2012,Arkansas,104.9,107,101.1,167,132,0.028999999999999998,0.5922,1116.0
2012,Duquesne,104.9,106,101.2,168,133,0.024,0.5915,1182.0
2012,Utah St.,106.0,86,102.6,196,134,-0.073,0.5835,1429.0
2012,San Francisco,107.2,71,103.9,219,135,-0.0,0.5803,1362.0
2012,Indiana St.,99.8,194,96.9,89,136,0.069,0.5756,1232.0
2012,Drake,98.9,208,96.1,74,137,0.037000000000000005,0.5752,1179.0
2012,Weber St.,108.1,62,105.0,242,138,0.121,0.5744,1451.0
2012,South Carolina Upstate,102.0,153,99.1,132,139,0.042,0.5732,1367.0
2012,Texas El Paso,99.9,189,97.1,98,140,-0.031,0.5712,1431.0
2012,Robert Morris,103.4,127,100.6,158,141,0.05,0.57,1352.0
2012,Quinnipiac,102.8,138,100.1,152,142,-0.07,0.568,1346.0
2012,Stony Brook,102.1,150,99.6,141,143,0.04,0.5624,1392.0
2012,Stephen F. Austin,96.2,246,94.1,52,144,-0.057999999999999996,0.558,1372.0
2012,Valparaiso,103.3,129,101.0,163,145,0.10300000000000001,0.5566,1434.0
2012,Texas Christian,105.8,92,103.5,213,146,0.083,0.5538,1395.0
2012,East Tennessee St.,99.8,192,97.8,111,147,-0.016,0.5523,1190.0
2012,Loyola Marymount,100.7,172,98.7,125,148,0.054000000000000006,0.5507,1258.0
2012,Rice,99.5,197,97.8,112,149,-0.021,0.5446,1349.0
2012,Wisconsin Milwaukee,98.7,213,97.1,96,150,0.042,0.5436,1454.0
2012,Boise St.,103.5,125,101.7,182,151,-0.083,0.5428,1129.0
2012,DePaul,106.7,78,105.0,245,152,-0.045,0.5407,1177.0
2012,Yale,99.3,202,98.0,114,153,0.11,0.5324,1463.0
2012,Auburn,96.5,243,95.4,66,154,0.025,0.5284,1120.0
2012,Charlotte,98.6,216,97.5,104,155,0.001,0.5284,1150.0
2012,Oakland,111.9,27,110.8,320,156,0.002,0.5253,1324.0
2012,Idaho,104.2,115,103.1,208,157,-0.01,0.525,1225.0
2012,St. John's,102.4,144,101.5,177,158,0.031,0.5228,1385.0
2012,North Texas,98.7,214,97.9,113,159,-0.039,0.5212,1317.0
2012,Nebraska,100.6,174,99.8,146,160,0.033,0.5197,1304.0
2012,South Carolina,101.6,158,100.9,161,161,-0.071,0.5186,1376.0
2012,College of Charleston,99.9,187,99.7,143,162,0.028999999999999998,0.5049,1158.0
2012,Delaware,102.5,142,102.5,194,163,0.037000000000000005,0.5001,1174.0
2012,Youngstown St.,104.3,113,104.4,229,164,-0.021,0.497,1464.0
2012,Long Island,106.8,77,107.2,271,165,0.106,0.4914,1254.0
2012,American,99.7,195,100.1,149,166,0.059000000000000004,0.4898,1110.0
2012,Cal Poly,103.0,137,103.4,212,167,-0.07,0.489,1142.0
2012,Cal St. Fullerton,107.1,74,107.8,280,168,0.016,0.4811,1168.0
2012,Tennessee St.,98.8,211,99.6,140,169,0.1,0.4803,1398.0
2012,George Washington,99.9,186,101.1,165,170,-0.039,0.4697,1203.0
2012,North Dakota St.,103.7,121,105.0,246,171,-0.042,0.4675,1295.0
2012,Texas San Antonio,101.7,155,103.1,205,172,-0.05,0.467,1427.0
2012,Savannah St.,93.1,289,94.5,60,173,0.076,0.4608,1366.0
2012,Florida Gulf Coast,103.4,126,105.0,247,174,-0.028999999999999998,0.4608,1195.0
2012,Western Illinois,95.5,266,97.0,93,175,0.023,0.4608,1442.0
2012,Georgia Tech,96.1,250,97.6,107,176,-0.076,0.4583,1210.0
2012,Arkansas Little Rock,96.4,245,98.1,115,177,0.025,0.4545,1114.0
2012,Boston University,97.2,235,99.1,131,178,-0.01,0.4519,1131.0
2012,Charleston Southern,102.0,151,104.0,222,179,0.008,0.4499,1149.0
2012,Wisconsin Green Bay,99.0,207,101.1,166,180,0.068,0.4478,1453.0
2012,Fresno St.,99.2,204,101.2,169,181,-0.09,0.4478,1201.0
2012,Western Michigan,103.0,136,105.2,249,182,-0.069,0.4476,1444.0
2012,Louisiana Tech,100.5,175,102.6,197,183,0.054000000000000006,0.4469,1256.0
2012,Columbia,100.8,169,103.1,206,184,-0.047,0.4437,1162.0
2012,Houston,103.1,135,105.6,258,185,-0.003,0.439,1222.0
2012,Northeastern,98.9,210,101.3,170,186,0.037000000000000005,0.4381,1318.0
2012,Tennessee Tech,101.7,157,104.4,228,187,0.055999999999999994,0.4338,1399.0
2012,Air Force,98.1,223,100.7,159,188,-0.019,0.4334,1102.0
2012,Morehead St.,98.3,222,101.1,164,189,0.027999999999999997,0.4288,1287.0
2012,Western Kentucky,97.3,233,100.1,151,190,0.071,0.4282,1443.0
2012,Tulane,97.0,236,99.8,147,191,-0.073,0.4278,1408.0
2012,Jacksonville St.,97.3,234,100.4,154,192,-0.083,0.4184,1240.0
2012,Southern Methodist,95.4,268,98.5,121,193,-0.031,0.4175,1374.0
2012,Albany,106.6,79,110.2,314,194,-0.01,0.417,1107.0
2012,Wofford,99.5,198,103.0,203,195,0.051,0.4143,1459.0
2012,North Florida,100.0,183,103.6,215,196,0.066,0.4104,1316.0
2012,Miami OH,100.2,179,104.0,220,197,-0.039,0.4077,1275.0
2012,Coastal Carolina,100.3,177,104.1,223,198,0.012,0.4071,1157.0
2012,Arkansas St.,101.2,165,105.0,241,199,-0.023,0.407,1117.0
2012,Toledo,101.4,162,105.2,251,200,-0.022000000000000002,0.4055,1405.0
2012,IUPUI,105.8,90,109.9,306,201,-0.027999999999999997,0.4042,1237.0
2012,Rider,102.3,146,106.4,266,202,-0.0,0.3995,1351.0
2012,Wake Forest,100.1,180,104.3,225,203,0.057,0.3969,1448.0
2012,Portland St.,105.7,94,110.2,313,204,-0.002,0.3962,1340.0
2012,Rhode Island,101.1,166,105.4,255,205,-0.048,0.3948,1348.0
2012,Cornell,96.1,249,100.2,153,206,0.027999999999999997,0.3943,1165.0
2012,North Carolina Central,95.5,265,99.7,142,207,-0.062,0.3924,1300.0
2012,Florida Atlantic,98.5,218,102.8,202,208,-0.047,0.3906,1194.0
2012,Louisiana Lafayette,92.1,298,96.1,76,209,0.027999999999999997,0.3904,1418.0
2012,Lipscomb,98.9,209,103.3,210,210,0.015,0.3891,1252.0
2012,San Diego,100.1,181,104.6,231,211,0.005,0.3879,1360.0
2012,Hawaii,101.5,160,106.3,264,212,0.035,0.3826,1218.0
2012,Norfolk St.,96.8,238,101.5,176,213,0.159,0.3799,1313.0
2012,Central Connecticut,97.8,225,102.6,198,214,-0.052000000000000005,0.3786,1148.0
2012,Ball St.,97.7,228,102.6,195,215,-0.055,0.3763,1123.0
2012,Eastern Washington,99.3,203,104.4,226,216,-0.046,0.3742,1186.0
2012,McNeese St.,99.8,193,105.0,244,217,0.048,0.3724,1270.0
2012,Austin Peay,99.8,190,105.1,248,218,-0.028999999999999998,0.3721,1122.0
2012,St. Francis NY,95.0,272,100.1,150,219,-0.025,0.371,1383.0
2012,South Alabama,98.4,220,103.6,216,220,0.10400000000000001,0.3701,1375.0
2012,Hofstra,96.8,239,102.2,190,221,-0.122,0.3637,1220.0
2012,Seattle,96.6,242,102.4,193,222,-0.069,0.3556,1370.0
2012,Wright St.,92.6,295,98.3,118,223,-0.002,0.3515,1460.0
2012,Southeast Missouri St.,103.2,133,109.5,301,224,-0.036000000000000004,0.3511,1369.0
2012,Southern Illinois,96.7,240,103.0,204,225,-0.051,0.3437,1356.0
2012,Siena,95.7,257,102.0,186,226,0.043,0.3424,1373.0
2012,Holy Cross,96.0,253,102.3,192,227,0.055,0.3418,1221.0
2012,Northwestern St.,95.0,273,101.3,172,228,0.006,0.3401,1322.0
2012,Florida International,97.4,231,104.1,224,229,-0.067,0.3365,1198.0
2012,High Point,103.7,123,110.9,321,230,-0.064,0.3336,1219.0
2012,Jacksonville,97.6,229,104.5,230,231,-0.019,0.331,1239.0
2012,Western Carolina,99.3,201,106.4,265,232,0.043,0.3309,1441.0
2012,Southern Utah,95.8,256,102.8,200,233,0.013999999999999999,0.3276,1381.0
2012,Lafayette,103.1,134,110.7,317,234,0.011000000000000001,0.3265,1248.0
2012,Arizona St.,98.0,224,105.4,254,235,0.006,0.3229,1113.0
2012,James Madison,99.6,196,107.3,273,236,0.01,0.3193,1241.0
2012,Niagara,101.3,163,109.1,295,237,0.040999999999999995,0.3181,1310.0
2012,Sacred Heart,99.9,188,107.6,278,238,-0.027999999999999997,0.3177,1357.0
2012,NC Wilmington,97.8,226,105.5,257,239,0.008,0.3138,1423.0
2012,Georgia Southern,95.6,261,103.2,209,240,0.071,0.3131,1204.0
2012,Texas Tech,92.3,296,99.7,144,241,-0.016,0.3121,1403.0
2012,Furman,95.6,259,103.3,211,242,0.013000000000000001,0.3106,1202.0
2012,Campbell,100.8,170,109.1,294,243,0.05,0.3081,1144.0
2012,Stetson,99.1,205,107.3,275,244,-0.011000000000000001,0.3061,1391.0
2012,Southern California,87.3,327,94.6,62,245,-0.1,0.3032,1425.0
2012,Utah Valley,96.7,241,105.0,239,246,0.062,0.3019,1430.0
2012,Northern Colorado,102.7,139,111.8,323,247,-0.057999999999999996,0.2968,1294.0
2012,Appalachian St.,98.3,221,107.2,272,248,0.005,0.2919,1111.0
2012,Marist,96.2,248,104.9,236,249,0.048,0.2905,1265.0
2012,UC Irvine,95.1,270,103.8,217,250,0.0,0.2903,1414.0
2012,Delaware St.,99.1,206,108.2,283,251,0.013000000000000001,0.2885,1175.0
2012,Presbyterian,99.8,191,109.0,293,252,0.023,0.2879,1342.0
2012,Cal St. Bakersfield,98.7,215,107.9,281,253,0.066,0.286,1167.0
2012,Elon,95.5,263,104.8,234,254,0.07200000000000001,0.2782,1189.0
2012,Boston College,92.9,291,102.0,187,255,0.047,0.2769,1130.0
2012,Chattanooga,95.6,260,105.2,250,256,-0.11599999999999999,0.2725,1151.0
2012,Winthrop,92.7,293,102.1,188,257,-0.022000000000000002,0.2718,1457.0
2012,Mississippi Valley St.,95.4,267,105.0,243,258,0.146,0.2716,1290.0
2012,Virginia Military Inst,99.9,185,110.0,311,259,0.073,0.2706,1440.0
2012,Texas St.,97.4,230,107.7,279,260,-0.057999999999999996,0.2636,1402.0
2012,Troy,102.1,149,113.1,333,261,0.018000000000000002,0.2595,1407.0
2012,North Dakota,93.3,288,103.6,214,262,0.038,0.2563,1315.0
2012,Gardner Webb,92.8,292,103.1,207,263,-0.033,0.2545,1205.0
2012,Central Michigan,95.1,271,105.7,260,264,-0.005,0.253,1141.0
2012,NC Greensboro,95.7,258,106.5,267,265,0.094,0.2509,1422.0
2012,Bethune Cookman,99.5,199,110.7,319,266,0.057,0.2507,1126.0
2012,Santa Clara,101.5,159,113.0,332,267,-0.076,0.2504,1365.0
2012,Eastern Kentucky,98.4,219,109.6,302,268,0.052000000000000005,0.2492,1184.0
2012,San Jose St.,97.4,232,108.4,289,269,-0.046,0.249,1363.0
2012,Morgan St.,95.9,255,106.8,270,270,-0.10400000000000001,0.2481,1288.0
2012,Samford,100.4,176,111.8,324,271,0.024,0.248,1359.0
2012,Bradley,91.3,301,101.7,181,272,-0.013000000000000001,0.248,1133.0
2012,IUPU Fort Wayne,95.5,262,106.5,269,273,0.021,0.2468,1236.0
2012,Maine,94.1,280,105.0,240,274,-0.043,0.2463,1263.0
2012,Fordham,93.1,290,103.9,218,275,0.071,0.2452,1200.0
2012,Liberty,98.6,217,110.0,310,276,0.052000000000000005,0.2449,1251.0
2012,Coppin St.,104.0,116,116.8,341,277,-0.004,0.2339,1164.0
2012,Monmouth,95.5,264,107.3,274,278,0.063,0.2327,1284.0
2012,Portland,95.9,254,107.9,282,279,0.017,0.2313,1339.0
2012,Eastern Michigan,88.0,323,99.0,130,280,0.096,0.2307,1185.0
2012,South Dakota,96.5,244,108.7,290,281,-0.016,0.2266,1377.0
2012,Loyola Chicago,93.4,287,105.3,253,282,-0.057,0.2265,1260.0
2012,Hampton,89.9,312,101.6,179,283,-0.051,0.2227,1214.0
2012,UC Riverside,87.8,325,99.3,138,284,0.12,0.2211,1415.0
2012,Pacific,95.0,274,107.5,277,285,-0.027000000000000003,0.2196,1334.0
2012,Texas Southern,89.2,320,101.0,162,286,-0.013000000000000001,0.2188,1411.0
2012,William & Mary,96.0,252,108.8,291,287,-0.064,0.2169,1456.0
2012,Missouri Kansas City,96.9,237,109.9,308,288,-0.023,0.2159,1282.0
2012,Sacramento St.,96.2,247,109.6,303,289,-0.09,0.2075,1170.0
2012,Illinois Chicago,94.9,275,108.3,287,290,0.006,0.2059,1227.0
2012,Pepperdine,91.7,299,104.7,232,291,0.013999999999999999,0.2046,1337.0
2012,Sam Houston St.,87.1,331,99.5,139,292,-0.011000000000000001,0.2034,1358.0
2012,New Hampshire,89.4,316,102.3,191,293,0.016,0.2008,1306.0
2012,Dartmouth,89.3,318,102.8,201,294,-0.076,0.1904,1171.0
2012,Mount St. Mary's,91.1,304,105.0,238,295,-0.052000000000000005,0.1899,1291.0
2012,Montana St.,93.9,284,108.3,286,296,0.027000000000000003,0.1878,1286.0
2012,Army,91.2,303,105.3,252,297,-0.006,0.1852,1119.0
2012,NJ Inst of Technology,94.3,278,109.5,300,298,-0.024,0.1783,1312.0
2012,North Carolina A&T;,91.5,300,106.5,268,299,-0.026000000000000002,0.1738,1299.0
2012,Cal St. Northridge,96.0,251,112.2,325,300,-0.049,0.1694,1169.0
2012,Eastern Illinois,94.1,282,110.1,312,301,0.017,0.1659,1183.0
2012,Hartford,89.5,315,104.9,237,302,-0.018000000000000002,0.1631,1216.0
2012,Idaho St.,94.1,281,110.7,318,303,0.027999999999999997,0.1591,1226.0
2012,Southeastern Louisiana,84.1,341,99.2,135,304,0.011000000000000001,0.1553,1368.0
2012,SIU Edwardsville,92.7,294,109.7,305,305,0.059000000000000004,0.151,1188.0
2012,Utah,89.4,317,106.0,261,306,-0.01,0.1474,1428.0
2012,Brown,92.2,297,109.9,307,307,-0.006,0.1428,1135.0
2012,St. Francis PA,91.3,302,109.3,297,308,-0.05,0.1364,1384.0
2012,Louisiana Monroe,93.6,286,112.2,326,309,-0.08800000000000001,0.135,1419.0
2012,Texas A&M; Corpus Chris,87.5,326,104.8,233,310,0.026000000000000002,0.1349,1394.0
2012,Radford,87.9,324,105.6,259,311,-0.064,0.132,1347.0
2012,Canisius,93.7,285,112.8,331,312,0.003,0.1304,1145.0
2012,Texas Pan American,89.6,314,108.4,288,313,0.017,0.1239,1410.0
2012,Kennesaw St.,94.4,277,114.4,335,314,-0.1,0.1229,1244.0
2012,The Citadel,89.9,313,109.0,292,315,-0.040999999999999995,0.1218,1154.0
2012,Colgate,95.2,269,115.6,338,316,0.062,0.1211,1159.0
2012,Florida A&M;,90.9,306,110.6,316,317,0.04,0.1182,1197.0
2012,St. Peter's,86.4,334,105.4,256,318,-0.046,0.1149,1389.0
2012,Houston Baptist,90.3,310,110.4,315,319,0.015,0.1134,1223.0
2012,Howard,86.8,333,106.2,263,320,0.039,0.113,1224.0
2012,Navy,89.3,319,110.0,309,321,-0.055999999999999994,0.1053,1298.0
2012,Southern,87.0,332,107.4,276,322,0.11199999999999999,0.1028,1380.0
2012,Central Arkansas,90.0,311,111.5,322,323,0.002,0.1003,1146.0
2012,Alabama St.,84.4,340,104.9,235,324,0.027000000000000003,0.0973,1106.0
2012,UC Davis,90.5,308,112.5,329,325,-0.039,0.0971,1413.0
2012,Nebraska Omaha,94.3,279,117.3,343,326,-0.055,0.0965,1303.0
2012,Arkansas Pine Bluff,90.4,309,112.4,328,327,0.063,0.0964,1115.0
2012,Prairie View A&M;,83.2,344,104.4,227,328,0.046,0.0888,1341.0
2012,Northern Illinois,87.3,329,109.6,304,329,-0.024,0.0878,1296.0
2012,Nicholls St.,94.5,276,118.9,344,330,0.048,0.0864,1311.0
2012,Fairleigh Dickinson,86.0,335,108.3,285,331,0.034,0.0863,1192.0
2012,Maryland Eastern Shore,84.0,342,106.1,262,332,0.004,0.0841,1271.0
2012,Tennessee Martin,90.7,307,115.1,337,333,-0.013000000000000001,0.0795,1404.0
2012,Bryant,91.0,305,115.8,339,334,-0.038,0.0783,1136.0
2012,Chicago St.,85.4,337,109.4,298,335,-0.049,0.0735,1152.0
2012,Jackson St.,85.0,339,109.2,296,336,-0.027999999999999997,0.0711,1238.0
2012,Alcorn St.,85.1,338,109.4,299,337,-0.045,0.0711,1108.0
2012,Towson,83.9,343,108.2,284,338,-0.037000000000000005,0.0688,1406.0
2012,Northern Arizona,87.2,330,112.8,330,339,-0.005,0.067,1319.0
2012,Alabama A&M;,87.3,328,113.3,334,340,-0.064,0.0644,1105.0
2012,MD Baltimore County,88.2,322,114.6,336,341,-0.028999999999999998,0.064,1420.0
2012,Longwood,94.1,283,122.4,345,342,0.01,0.063,1255.0
2012,Binghamton,85.4,336,112.3,327,343,-0.022000000000000002,0.0572,1127.0
2012,South Carolina St.,88.4,321,116.8,342,344,-0.03,0.0546,1354.0
2012,Grambling,80.3,345,116.6,340,345,0.022000000000000002,0.0214,1212.0
2013,Florida,118.4,5,83.4,2,1,-0.106,0.9731,1196.0
2013,Louisville,114.6,15,81.0,1,2,-0.03,0.9721,1257.0
2013,Indiana,123.2,1,89.0,19,3,-0.023,0.9655,1231.0
2013,Gonzaga,119.8,3,88.4,14,4,0.033,0.9578,1211.0
2013,Ohio St.,114.7,14,86.5,6,5,0.019,0.9475,1326.0
2013,Duke,119.6,4,90.6,25,6,0.018000000000000002,0.9454,1181.0
2013,Pittsburgh,116.5,9,88.7,17,7,-0.059000000000000004,0.9426,1338.0
2013,Kansas,112.7,25,85.9,5,8,0.019,0.9418,1242.0
2013,Wisconsin,108.8,52,83.6,3,9,-0.026000000000000002,0.9374,1458.0
2013,Michigan St.,112.8,24,87.3,8,10,0.006,0.9325,1277.0
2013,Michigan,120.6,2,93.9,58,11,-0.011000000000000001,0.9283,1276.0
2013,Georgetown,108.0,62,84.4,4,12,0.048,0.9263,1207.0
